source_url,source_title,collection,source_kind,authors,years,entry_count
https://doi.org/10.4230/LIPIcs.ESA.2022.92,"Faster Algorithm for Unique (k,2)-CSP",ESA,conference_paper,"Zamir, Or",2022,1
https://doi.org/10.4230/LIPIcs.ESA.2023.10,(No) Quantum Space-Time Tradeoff for USTCON,ESA,conference_paper,"Apers, Simon; Jeffery, Stacey; Pass, Galina; Walter, Michael",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.100,Canonization of a Random Graph by Two Matrix-Vector Multiplications,ESA,conference_paper,"Verbitsky, Oleg; Zhukovskii, Maksim",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.11,Exploration of Graphs with Excluded Minors,ESA,conference_paper,"Baligács, Júlia; Disser, Yann; Heinrich, Irene; Schweitzer, Pascal",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.18,Space-Efficient Parameterized Algorithms on Graphs of Low Shrubdepth,ESA,conference_paper,"Bergougnoux, Benjamin; Chekan, Vera; Ganian, Robert; Kanté, Mamadou Moustapha; Mnich, Matthias; Oum, Sang-il; Pilipczuk, Michał; van Leeuwen, Erik Jan",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.20,On the Giant Component of Geometric Inhomogeneous Random Graphs,ESA,conference_paper,"Bläsius, Thomas; Friedrich, Tobias; Katzmann, Maximilian; Ruff, Janosch; Zeif, Ziena",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.26,Oriented Spanners,ESA,conference_paper,"Buchin, Kevin; Gudmundsson, Joachim; Kalb, Antonia; Popov, Aleksandr; Rehs, Carolin; van Renssen, André; Wong, Sampson",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.27,Online Coalition Formation Under Random Arrival or Coalition Dissolution,ESA,conference_paper,"Bullinger, Martin; Romen, René",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.3,Can You Solve Closest String Faster Than Exhaustive Search?,ESA,conference_paper,"Abboud, Amir; Fischer, Nick; Goldenberg, Elazar; Karthik C. S.; Safier, Ron",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.33,Polynomial-Time Approximation of Independent Set Parameterized by Treewidth,ESA,conference_paper,"Chalermsook, Parinya; Fomin, Fedor; Hamm, Thekla; Korhonen, Tuukka; Nederlof, Jesper; Orgo, Ly",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.38,Scheduling with a Limited Testing Budget: Tight Results for the Offline and Oblivious Settings,ESA,conference_paper,"Damerius, Christoph; Kling, Peter; Li, Minming; Xu, Chenyang; Zhang, Ruilong",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.42,Optimal Energetic Paths for Electric Cars,ESA,conference_paper,"Dorfman, Dani; Kaplan, Haim; Tarjan, Robert E.; Zwick, Uri",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.46,Learned Monotone Minimal Perfect Hashing,ESA,conference_paper,"Ferragina, Paolo; Lehmann, Hans-Peter; Sanders, Peter; Vinciguerra, Giorgio",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.49,Lossy Kernelization for (Implicit) Hitting Set Problems,ESA,conference_paper,"Fomin, Fedor V.; Le, Tien-Nam; Lokshtanov, Daniel; Saurabh, Saket; Thomassé, Stéphan; Zehavi, Meirav",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.57,Algorithms for Matrix Multiplication via Sampling and Opportunistic Matrix Multiplication,ESA,conference_paper,"Harris, David G.",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.6,Reconfiguration of Polygonal Subdivisions via Recombination,ESA,conference_paper,"A. Akitaya, Hugo; Gonczi, Andrei; Souvaine, Diane L.; Tóth, Csaba D.; Weighill, Thomas",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.61,Solving Edge Clique Cover Exactly via Synergistic Data Reduction,ESA,conference_paper,"Hevia, Anthony; Kallus, Benjamin; McClintic, Summer; Reisner, Samantha; Strash, Darren; Wilson, Johnathan",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.62,Threshold Testing and Semi-Online Prophet Inequalities,ESA,conference_paper,"Hoefer, Martin; Schewior, Kevin",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.64,Improved Quantum Boosting,ESA,conference_paper,"Izdebski, Adam; de Wolf, Ronald",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.66,5-Approximation for ℋ-Treewidth Essentially as Fast as ℋ-Deletion Parameterized by Solution Size,ESA,conference_paper,"Jansen, Bart M. P.; de Kroon, Jari J. H.; Włodarczyk, Michał",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.69,An Improved Approximation Algorithm for the Max-3-Section Problem,ESA,conference_paper,"Katzelnick, Dor; Pillai, Aditya; Schwartz, Roy; Singh, Mohit",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.7,Faster Detours in Undirected Graphs,ESA,conference_paper,"Akmal, Shyan; Vassilevska Williams, Virginia; Williams, Ryan; Xu, Zixuan",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.71,Coloring Tournaments with Few Colors: Algorithms and Complexity,ESA,conference_paper,"Klingelhoefer, Felix; Newman, Alantha",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.81,Tight Bounds for Quantum Phase Estimation and Related Problems,ESA,conference_paper,"Mande, Nikhil S.; de Wolf, Ronald",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.89,Linear Time Construction of Cover Suffix Tree and Applications,ESA,conference_paper,"Radoszewski, Jakub",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.9,Axis-Parallel Right Angle Crossing Graphs,ESA,conference_paper,"Angelini, Patrizio; Bekos, Michael A.; Katheder, Julia; Kaufmann, Michael; Pfister, Maximilian; Ueckerdt, Torsten",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.90,Simultaneous Representation of Interval Graphs in the Sunflower Case,ESA,conference_paper,"Rutter, Ignaz; Stumpf, Peter",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.97,Improved Algorithms for Online Rent Minimization Problem Under Unit-Size Jobs,ESA,conference_paper,"Sun, Enze; Yang, Zonghan; Zhang, Yuhao",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2023.98,Simple Deterministic Approximation for Submodular Multiple Knapsack Problem,ESA,conference_paper,"Sun, Xiaoming; Zhang, Jialin; Zhang, Zhijie",2023,1
https://doi.org/10.4230/LIPIcs.ESA.2024.100,Fully Dynamic k-Means Coreset in Near-Optimal Update Time,ESA,conference_paper,"la Tour, Max Dupré; Henzinger, Monika; Saulpic, David",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.101,Time-Efficient Quantum Entropy Estimator via Samplizer,ESA,conference_paper,"Wang, Qisheng; Zhang, Zhicheng",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.102,SubModST: A Fast Generic Solver for Submodular Maximization with Size Constraints,ESA,conference_paper,"Woydt, Henning Martin; Komusiewicz, Christian; Sommer, Frank",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.11,How to Reduce Temporal Cliques to Find Sparse Spanners,ESA,conference_paper,"Angrick, Sebastian; Bals, Ben; Friedrich, Tobias; Gawendowicz, Hans; Hastrich, Niko; Klodt, Nicolas; Lenzner, Pascal; Schmidt, Jonas; Skretas, George; Wells, Armin",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.16,Longest Common Substring with Gaps and Related Problems,ESA,conference_paper,"Banerjee, Aranya; Gibney, Daniel; Thankachan, Sharma V.",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.18,Height-Bounded Lempel-Ziv Encodings,ESA,conference_paper,"Bannai, Hideo; Funakoshi, Mitsuru; Hendrian, Diptarama; Matsuda, Myuji; Puglisi, Simon J.",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.21,Improved Space Bounds for Subset Sum,ESA,conference_paper,"Belova, Tatiana; Chukhin, Nikolai; Kulikov, Alexander S.; Mihajlin, Ivan",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.22,Hypergraph Connectivity Augmentation in Strongly Polynomial Time,ESA,conference_paper,"Bérczi, Kristóf; Chandrasekaran, Karthekeyan; Király, Tamás; Kulkarni, Shubhang",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.24,A Parameterized Algorithm for Vertex and Edge Connectivity of Embedded Graphs,ESA,conference_paper,"Biedl, Therese; Bose, Prosenjit; Murali, Karthik",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.25,Graph Spanners for Group Steiner Distances,ESA,conference_paper,"Bilò, Davide; Gualà, Luciano; Leucci, Stefano; Straziota, Alessandro",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.36,Bicriteria Approximation for Minimum Dilation Graph Augmentation,ESA,conference_paper,"Buchin, Kevin; Buchin, Maike; Gudmundsson, Joachim; Wong, Sampson",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.37,Online Flexible Busy Time Scheduling on Heterogeneous Machines,ESA,conference_paper,"Călinescu, Gruia; Davies, Sami; Khuller, Samir; Zhang, Shirley",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.43,Parameterized Approximation for Maximum Weight Independent Set of Rectangles and Segments,ESA,conference_paper,"Cslovjecsek, Jana; Pilipczuk, Michał; Węgrzycki, Karol",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.47,Bicriterial Approximation for the Incremental Prize-Collecting Steiner-Tree Problem,ESA,conference_paper,"Disser, Yann; Griesbach, Svenja M.; Klimm, Max; Lutz, Annette",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.5,"Online Sorting and Online TSP: Randomized, Stochastic, and High-Dimensional",ESA,conference_paper,"Abrahamsen, Mikkel; Bercea, Ioana O.; Beretta, Lorenzo; Klausen, Jonas; Kozma, László",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.51,Better Diameter Algorithms for Bounded VC-Dimension Graphs and Geometric Intersection Graphs,ESA,conference_paper,"Duraj, Lech; Konieczny, Filip; Potępa, Krzysztof",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.55,Hitting Meets Packing: How Hard Can It Be?,ESA,conference_paper,"Focke, Jacob; Frei, Fabian; Li, Shaohua; Marx, Dániel; Schepper, Philipp; Sharma, Roohani; Węgrzycki, Karol",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.6,Lower Envelopes of Surface Patches in 3-Space,ESA,conference_paper,"Agarwal, Pankaj K.; Ezra, Esther; Sharir, Micha",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.65,A Nearly Linear Time Construction of Approximate Single-Source Distance Sensitivity Oracles,ESA,conference_paper,"Harada, Kaito; Kitamura, Naoki; Izumi, Taisuke; Masuzawa, Toshimitsu",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.66,Shortest Path Separators in Unit Disk Graphs,ESA,conference_paper,"Harb, Elfarouk; Huang, Zhengcheng; Zheng, Da Wei",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.68,Minimizing the Weighted Number of Tardy Jobs Is W[1]-Hard,ESA,conference_paper,"Heeger, Klaus; Hermelin, Danny",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.76,Steiner Tree Parameterized by Multiway Cut and Even Less,ESA,conference_paper,"Jansen, Bart M.P.; Swennenhuis, Céline M.F.",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.8,Interval Selection in Sliding Windows,ESA,conference_paper,"Alexandru, Cezar-Mihail; Konrad, Christian",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.81,Edge-Coloring Sparse Graphs with Δ Colors in Quasilinear Time,ESA,conference_paper,"Kowalik, Łukasz",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.85,Tree Decompositions Meet Induced Matchings: Beyond Max Weight Independent Set,ESA,conference_paper,"Lima, Paloma T.; Milanič, Martin; Muršič, Peter; Okrasa, Karolina; Rzążewski, Paweł; Štorgel, Kenny",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2024.91,Euclidean Capacitated Vehicle Routing in the Random Setting: A 1.55-Approximation Algorithm,ESA,conference_paper,"Nie, Zipei; Zhou, Hang",2024,1
https://doi.org/10.4230/LIPIcs.ESA.2025.101,Improved Algorithms for Quantum MaxCut via Partially Entangled Matchings,ESA,conference_paper,"Apte, Anuj; Lee, Eunou; Marwaha, Kunal; Parekh, Ojas; Sud, James",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.104,Optimal Antimatroid Sorting,ESA,conference_paper,"Berendsohn, Benjamin Aram",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.110,Faster Exponential Algorithms for Cut Problems via Geometric Data Structures,ESA,conference_paper,"Kozma, László; Tan, Junqi",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.20,Beeping Deterministic CONGEST Algorithms in Graphs,ESA,conference_paper,"Garncarek, Pawel; Kowalski, Dariusz R.; Kutten, Shay; Mosteiro, Miguel A.",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.21,A Unified FPT Framework for Crossing Number Problems,ESA,conference_paper,"Colin de Verdière, Éric; Hliněný, Petr",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.22,Constructing Long Paths in Graph Streams,ESA,conference_paper,"Konrad, Christian; Trehan, Chhaya",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.29,The Tape Reconfiguration Problem and Its Consequences for Dominating Set Reconfiguration,ESA,conference_paper,"Bousquet, Nicolas; Deschamps, Quentin; Mary, Arnaud; Mouawad, Amer E.; Pierron, Théo",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.34,On the Approximability of Train Routing and the Min-Max Disjoint Paths Problem,ESA,conference_paper,"Bhaskar, Umang; Eickhoff, Katharina; Kauther, Lennart; Matuschke, Jannik; Peis, Britta; Vargas Koch, Laura",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.39,Going Beyond Surfaces in Diameter Approximation,ESA,conference_paper,"Włodarczyk, Michał",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.4,Optimal Quantum Algorithm for Estimating Fidelity to a Pure State,ESA,conference_paper,"Fang, Wang; Wang, Qisheng",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.5,External-Memory Priority Queues with Optimal Insertions,ESA,conference_paper,"Brodal, Gerth Stølting; Goodrich, Michael T.; Iacono, John; Lo, Jared; Meyer, Ulrich; Pagan, Victor; Sitchinava, Nodari; Svenning, Rolf",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.50,Online Hitting Sets for Disks of Bounded Radii,ESA,conference_paper,"De, Minati; Singh, Satyam; Tóth, Csaba D.",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.51,Quantum Approximate k-Minimum Finding,ESA,conference_paper,"Gao, Minbo; Ji, Zhengfeng; Wang, Qisheng",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.54,Non-Boolean OMv: One More Reason to Believe Lower Bounds for Dynamic Problems,ESA,conference_paper,"Hu, Bingbing; Polak, Adam",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.56,PLS-Completeness of String Permutations,ESA,conference_paper,"Scheder, Dominik; Tantow, Johannes",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.67,Compact Representation of Semilinear and Terrain-Like Graphs,ESA,conference_paper,"Cardinal, Jean; Yuditsky, Yelena",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.83,Fault-Tolerant Matroid Bases,ESA,conference_paper,"Bentert, Matthias; Fomin, Fedor V.; Golovach, Petr A.; Morelle, Laure",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.85,A Simple yet Exact Analysis of the MultiQueue,ESA,conference_paper,"Walzer, Stefan; Williams, Marvin",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.86,New Algorithms for Pigeonhole Equal Subset Sum,ESA,conference_paper,"Jin, Ce; Williams, Ryan; Zhang, Stan",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2025.90,Separating Two Points with Obstacles in the Plane: Improved Upper and Lower Bounds,ESA,conference_paper,"Spalding-Jamieson, Jack; Naredla, Anurag Murty",2025,1
https://doi.org/10.4230/LIPIcs.ESA.2026.10,Scheduling Tasks Towards Energy Autarky: Benefits and Computational Costs of Flexibility,ESA,conference_paper,"Bredereck, Robert; Fluschnik, Till; Heeger, Klaus",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.102,On Small Pair Decompositions for Point Sets,ESA,conference_paper,"Buchin, Kevin; Conradi, Jacobus; Har-Peled, Sariel; Kalb, Antonia; Lahiri, Abhiruk; Plätz, Lukas; Rehs, Carolin; Wong, Sampson",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.107,Revisiting Graph Modification via Disk Scaling: From One Radius to Interval-Based Radii,ESA,conference_paper,"Depian, Thomas; Sommer, Frank",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.108,Maximum Coverage k-Antichains and Chains: A Greedy Approach,ESA,conference_paper,"Cáceres, Manuel; Grigorjew, Andreas; Jiamjitrak, Wanchote Po; Tomescu, Alexandru I.",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.110,Log-Concavity and Tunneling: Quantum Adiabatic Algorithm for Convex Functions (With a Spike),ESA,conference_paper,"Braida, Arthur; Bermot, Elie; Apers, Simon",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.113,On the Adversarial Robustness of Online Importance Sampling,ESA,conference_paper,"Kenneth-Mordoch, Yotam; Sapir, Shay",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.114,Edge Geography is XNLP-hard for Pathwidth and in XP for Tree-Partition Width,ESA,conference_paper,"Høivik, Thobias Kvalvik; Vågset, Erlend Raa",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.115,Tight Bounds for Clique-Packing Parameterized by Clique-Width,ESA,conference_paper,"Bojikian, Narek; Kratsch, Stefan",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.117,Sparse Oriented Spanners in Metric Spaces,ESA,conference_paper,"Bhore, Sujoy; Biniaz, Ahmad; Buchin, Kevin; De Carufel, Jean-Lou; Kalb, Antonia; Maheshwari, Anil; Odak, Saeed; Rehs, Carolin; Smid, Michiel",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.118,Exploiting Spanning Trees for Directed Acyclicity,ESA,conference_paper,"Khargeliia, Sergei; Sagunov, Danil",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.120,"On the Assadi–Liu–Tarjan Auction Algorithm for Bipartite Matching: Simplification, Alternative Analysis, and Hard Instance",ESA,conference_paper,"Konrad, Christian; Naidu, Kheeran K.; Walton, Archie; Wang, Eric",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.121,A Simple Algorithmic Framework for Disambiguation of Finite Automata,ESA,conference_paper,"Cari, Mauricio; Muñoz, Martín; Riveros, Cristian",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.122,Maximizing Reachability via Shifting of Temporal Paths,ESA,conference_paper,"Deligkas, Argyrios; Döring, Michelle; Eiben, Eduard; Skretas, George; Tennigkeit, Georg",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.123,Fast Algorithms for Continuous Optimal Transport Between Histograms,ESA,conference_paper,"Agarwal, Pankaj K.; Raghvendra, Sharath; Yao, Keegan",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.125,Incongruity-Sensitive Access to Highly Compressed Strings,ESA,conference_paper,"Cicalese, Ferdinando; Gagie, Travis; Lipták, Zsuzsanna; Navarro, Gonzalo; Prezza, Nicola; Urbina, Cristian",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.127,Online Coloring for Graphs of Large Odd Girth,ESA,conference_paper,"Yoneda, Hirotaka; Yoneda, Masataka",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.13,Strong ILP Formulations for the p-Regions Problem,ESA,conference_paper,"Faber, Daniel; Haunert, Jan-Henrik; Mutzel, Petra",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.137,Small Independent Sets Versus Small Separator in Geometric Intersection Graphs,ESA,conference_paper,"Marin, Malory; Watrigant, Rémi",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.138,Abstract Color Voronoi Diagrams and Circular Sequences of Color Permutations,ESA,conference_paper,"Bae, Sang Won; Oliver, Nicolau; Papadopoulou, Evanthia",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.142,Optimal Stochastic Online Sorting,ESA,conference_paper,"Hermansen, Daniel Anker",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.146,Towards the Recognition of Oriented Interval Graphs,ESA,conference_paper,"Bachmann, Lukas P.; Fiala, Jiří; Münch, Miriam; Rutter, Ignaz; Stumpf, Peter; Wolff, Alexander",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.148,An FPT Algorithm for Diverse Minimum s-t Cuts,ESA,conference_paper,"Dehaleesan, Krishnan; Drange, Pål Grønås; Fomin, Fedor V.; Golovach, Petr A.; Morelle, Laure",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.152,On the Complexity of Multipacking,ESA,conference_paper,"Das, Sandip; Islam, Sk Samim; Lokshtanov, Daniel",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.156,The Power of the Score Sequence of a Tournament,ESA,conference_paper,"Ghosh, Prantar; Kuchlous, Sahil; Mehra, Shravan; Mukhopadhyay, Sagnik",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.158,Online and Incremental Fractional Vertex Cover on Trees,ESA,conference_paper,"Baligács, Júlia; Bosek, Bartłomiej; Disser, Yann; Feldmann, Andreas Emil; Gutowski, Grzegorz; Kępińska, Katarzyna; Putra, Paweł; Zych-Pawlewicz, Anna",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.159,Hardness of Multi-Agent Path Finding on Trees: A Unified Approach,ESA,conference_paper,"Geft, Tzvika",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.19,No Time to Interact: Simulating Population Protocols at Scale,ESA,conference_paper,"Hintze, Lukas; Penschuck, Manuel",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.2,Proofs of Useful Work from Arbitrary Matrix Multiplication (Invited Talk),ESA,conference_paper,"Komargodski, Ilan; Weinstein, Omri",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.26,Sliding Cubes in Parallel,ESA,conference_paper,"A. Akitaya, Hugo; Dorfer, Joseph; Kramer, Peter; Rieck, Christian; Shahrouzi, Gabriel; Stock, Frederick",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.27,On the Stability of Minimum-Weight Perfect Matching on the Line,ESA,conference_paper,"de Berg, Mark; Schmidt-Kraepelin, Ulrike; Ștef, Andree-Ovidiu",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.28,Rerouting Curves on Surfaces,ESA,conference_paper,"Brand, Timo; Felsner, Stefan; Förster, Henry; Kobourov, Stephen; Lubiw, Anna; Okamoto, Yoshio; Pach, János; Tóth, Csaba D.; Tóth, Géza; Ueckerdt, Torsten; Valtr, Pavel",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.33,Conflict-Free Coloring Planar Graphs with 4 Colors,ESA,conference_paper,"Hliněný, Petr; Málik, Lukáš",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.55,Multi Choice Min Prophet,ESA,conference_paper,"Azar, Yossi; Biran, Itamar; Fiat, Amos",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.57,Dynamic Matroids: Base Packing and Covering,ESA,conference_paper,"de Vos, Tijn; Grilnberger, Mara",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.59,Revisiting Diameter in Directed Graphs,ESA,conference_paper,"Bals, Ben; Blikstad, Joakim; Dadush, Daniel; Nazari, Yasamin; Schmidt, Jonas",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.62,Warm-Starting All-Pairs Shortest Paths with Predictions,ESA,conference_paper,"Polak, Adam; Schmidt, Jonas",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.64,"Equivalent Dichotomies for Triangle Detection in Subgraph, Induced, and Colored H-Free Graphs",ESA,conference_paper,"Abboud, Amir; Safier, Ron; Wallheimer, Nathan",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.67,Decomposing a Simple Polygon with Geodesic Unit-Balls,ESA,conference_paper,"Browne, Reilly; Kasthurirangan, Prahlad Narasimhan",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.70,Streaming with Catalytic Memory,ESA,conference_paper,"Kaplan, Tamara; Kaplan, Nimrod; Kaplan, Haim",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.74,Pure Nash Equilibria in Graphical Games of Bounded Width Revisited,ESA,conference_paper,"Lampis, Michael; Lu, Yiren",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.78,Learning-Augmented Online Sorting and TSP,ESA,conference_paper,"Bercea, Ioana O.; Brodal, Gerth Stølting; Iacono, John; Kozma, László; Panigrahi, Debmalya",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.80,Theoretical Analysis of Byte-Pair Encoding,ESA,conference_paper,"Kozma, László; Voderholzer, Johannes",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.85,Nearly Instance Optimal Sparse Matrix Approximation from Matrix-Vector Products,ESA,conference_paper,"Musco, Christopher; Ramesh, Indu",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.90,Approximate Single Source Dual Fault Tolerant Distance Oracle,ESA,conference_paper,"Das, Koustav; Gupta, Manoj",2026,1
https://doi.org/10.4230/LIPIcs.ESA.2026.92,Compact Representations of Pattern-Avoiding Permutations,ESA,conference_paper,"Kozma, László; Opler, Michal",2026,1
https://doi.org/10.4230/LIPIcs.FSCD.2016.12,Synthesis of Functional Programs with Help of First-Order Intuitionistic Logic,FSCD,conference_paper,"Benke, Marcin; Schubert, Aleksy; Walukiewicz-Chrzaszcz, Daria",2016,1
https://doi.org/10.4230/LIPIcs.FSCD.2016.18,On Undefined and Meaningless in Lambda Definability,FSCD,conference_paper,"de Vries, Fer-Jan",2016,1
https://doi.org/10.4230/LIPIcs.FSCD.2016.19,The Intersection Type Unification Problem,FSCD,conference_paper,"Dudenhefner, Andrej; Martens, Moritz; Rehof, Jakob",2016,1
https://doi.org/10.4230/LIPIcs.FSCD.2016.23,Complexity Hierarchies and Higher-Order Cons-Free Rewriting,FSCD,conference_paper,"Kop, Cynthia; Grue Simonsen, Jakob",2016,1
https://doi.org/10.4230/LIPIcs.FSCD.2016.24,Weighted Relational Models for  Mobility,FSCD,conference_paper,"Laird, James",2016,1
https://doi.org/10.4230/LIPIcs.FSCD.2017.15,The Complexity of Principal Inhabitation,FSCD,conference_paper,"Dudenhefner, Andrej; Rehof, Jakob",2017,1
https://doi.org/10.4230/LIPIcs.FSCD.2017.17,Is the Optimal Implementation Inefficient? Elementarily Not,FSCD,conference_paper,"Guerrini, Stefano; Solieri, Marco",2017,1
https://doi.org/10.4230/LIPIcs.FSCD.2017.25,A Fibrational Framework for Substructural and Modal Logics,FSCD,conference_paper,"Licata, Daniel R.; Shulman, Michael; Riley, Mitchell",2017,1
https://doi.org/10.4230/LIPIcs.FSCD.2017.30,A Curry-Howard Approach to Church's Synthesis,FSCD,conference_paper,"Pradic, Cécilia; Riba, Colin",2017,1
https://doi.org/10.4230/LIPIcs.FSCD.2017.31,Combinatorial Flows and Their Normalisation,FSCD,conference_paper,"Straßburger, Lutz",2017,1
https://doi.org/10.4230/LIPIcs.FSCD.2017.8,Böhm Reduction in Infinitary Term Graph Rewriting Systems,FSCD,conference_paper,"Bahr, Patrick",2017,1
